nummer,stadtbezirk,jahr,metric,value
01,Altstadt,2011,einwohner_hw,18258.0
01,Altstadt,2012,einwohner_hw,18161.0
01,Altstadt,2013,einwohner_hw,18145.0
01,Altstadt,2014,einwohner_hw,18048.0
01,Altstadt,2015,einwohner_hw,18136.0
01,Altstadt,2016,einwohner_hw,18539.0
01,Altstadt,2017,einwohner_hw,18768.0
01,Altstadt,2018,einwohner_hw,19033.0
01,Altstadt,2019,einwohner_hw,18882.0
01,Altstadt,2020,einwohner_hw,18685.0
01,Altstadt,2021,einwohner_hw,18628.0
01,Altstadt,2022,einwohner_hw,18721.0
01,Altstadt,2023,einwohner_hw,18549.0
01,Altstadt,2024,einwohner_hw,18763.0
02,Zellerau,2011,einwohner_hw,11551.0
02,Zellerau,2012,einwohner_hw,11587.0
02,Zellerau,2013,einwohner_hw,11675.0
02,Zellerau,2014,einwohner_hw,11612.0
02,Zellerau,2015,einwohner_hw,11523.0
02,Zellerau,2016,einwohner_hw,11804.0
02,Zellerau,2017,einwohner_hw,11832.0
02,Zellerau,2018,einwohner_hw,11896.0
02,Zellerau,2019,einwohner_hw,12027.0
02,Zellerau,2020,einwohner_hw,11933.0
02,Zellerau,2021,einwohner_hw,11962.0
02,Zellerau,2022,einwohner_hw,12037.0
02,Zellerau,2023,einwohner_hw,12154.0
02,Zellerau,2024,einwohner_hw,12305.0
03,Dürrbachtal,2011,einwohner_hw,6067.0
03,Dürrbachtal,2012,einwohner_hw,6001.0
03,Dürrbachtal,2013,einwohner_hw,6019.0
03,Dürrbachtal,2014,einwohner_hw,5965.0
03,Dürrbachtal,2015,einwohner_hw,6165.0
03,Dürrbachtal,2016,einwohner_hw,6207.0
03,Dürrbachtal,2017,einwohner_hw,6140.0
03,Dürrbachtal,2018,einwohner_hw,6061.0
03,Dürrbachtal,2019,einwohner_hw,6094.0
03,Dürrbachtal,2020,einwohner_hw,6027.0
03,Dürrbachtal,2021,einwohner_hw,6056.0
03,Dürrbachtal,2022,einwohner_hw,6031.0
03,Dürrbachtal,2023,einwohner_hw,6044.0
03,Dürrbachtal,2024,einwohner_hw,6064.0
04,Grombühl,2011,einwohner_hw,8839.0
04,Grombühl,2012,einwohner_hw,8802.0
04,Grombühl,2013,einwohner_hw,8723.0
04,Grombühl,2014,einwohner_hw,8780.0
04,Grombühl,2015,einwohner_hw,8718.0
04,Grombühl,2016,einwohner_hw,8545.0
04,Grombühl,2017,einwohner_hw,8490.0
04,Grombühl,2018,einwohner_hw,8546.0
04,Grombühl,2019,einwohner_hw,8596.0
04,Grombühl,2020,einwohner_hw,8457.0
04,Grombühl,2021,einwohner_hw,8608.0
04,Grombühl,2022,einwohner_hw,8747.0
04,Grombühl,2023,einwohner_hw,8713.0
04,Grombühl,2024,einwohner_hw,8907.0
05,Lindleinsmühle,2011,einwohner_hw,4971.0
05,Lindleinsmühle,2012,einwohner_hw,4909.0
05,Lindleinsmühle,2013,einwohner_hw,4899.0
05,Lindleinsmühle,2014,einwohner_hw,4894.0
05,Lindleinsmühle,2015,einwohner_hw,4914.0
05,Lindleinsmühle,2016,einwohner_hw,4948.0
05,Lindleinsmühle,2017,einwohner_hw,4937.0
05,Lindleinsmühle,2018,einwohner_hw,4941.0
05,Lindleinsmühle,2019,einwohner_hw,5050.0
05,Lindleinsmühle,2020,einwohner_hw,5027.0
05,Lindleinsmühle,2021,einwohner_hw,4959.0
05,Lindleinsmühle,2022,einwohner_hw,5006.0
05,Lindleinsmühle,2023,einwohner_hw,5055.0
05,Lindleinsmühle,2024,einwohner_hw,5114.0
06,Frauenland,2011,einwohner_hw,17387.0
06,Frauenland,2012,einwohner_hw,17496.0
06,Frauenland,2013,einwohner_hw,17469.0
06,Frauenland,2014,einwohner_hw,17496.0
06,Frauenland,2015,einwohner_hw,17642.0
06,Frauenland,2016,einwohner_hw,17880.0
06,Frauenland,2017,einwohner_hw,18146.0
06,Frauenland,2018,einwohner_hw,18945.0
06,Frauenland,2019,einwohner_hw,19338.0
06,Frauenland,2020,einwohner_hw,19325.0
06,Frauenland,2021,einwohner_hw,19286.0
06,Frauenland,2022,einwohner_hw,19360.0
06,Frauenland,2023,einwohner_hw,19913.0
06,Frauenland,2024,einwohner_hw,20633.0
07,Sanderau,2011,einwohner_hw,13784.0
07,Sanderau,2012,einwohner_hw,13797.0
07,Sanderau,2013,einwohner_hw,13709.0
07,Sanderau,2014,einwohner_hw,13531.0
07,Sanderau,2015,einwohner_hw,13614.0
07,Sanderau,2016,einwohner_hw,13670.0
07,Sanderau,2017,einwohner_hw,13674.0
07,Sanderau,2018,einwohner_hw,13637.0
07,Sanderau,2019,einwohner_hw,13623.0
07,Sanderau,2020,einwohner_hw,13437.0
07,Sanderau,2021,einwohner_hw,13427.0
07,Sanderau,2022,einwohner_hw,13446.0
07,Sanderau,2023,einwohner_hw,13454.0
07,Sanderau,2024,einwohner_hw,13500.0
08,Heidingsfeld,2011,einwohner_hw,10436.0
08,Heidingsfeld,2012,einwohner_hw,10418.0
08,Heidingsfeld,2013,einwohner_hw,10429.0
08,Heidingsfeld,2014,einwohner_hw,10386.0
08,Heidingsfeld,2015,einwohner_hw,10273.0
08,Heidingsfeld,2016,einwohner_hw,10471.0
08,Heidingsfeld,2017,einwohner_hw,10517.0
08,Heidingsfeld,2018,einwohner_hw,10422.0
08,Heidingsfeld,2019,einwohner_hw,10408.0
08,Heidingsfeld,2020,einwohner_hw,10186.0
08,Heidingsfeld,2021,einwohner_hw,10148.0
08,Heidingsfeld,2022,einwohner_hw,10401.0
08,Heidingsfeld,2023,einwohner_hw,10463.0
08,Heidingsfeld,2024,einwohner_hw,10560.0
09,Heuchelhof,2011,einwohner_hw,9889.0
09,Heuchelhof,2012,einwohner_hw,9945.0
09,Heuchelhof,2013,einwohner_hw,9903.0
09,Heuchelhof,2014,einwohner_hw,9848.0
09,Heuchelhof,2015,einwohner_hw,9858.0
09,Heuchelhof,2016,einwohner_hw,9851.0
09,Heuchelhof,2017,einwohner_hw,9822.0
09,Heuchelhof,2018,einwohner_hw,9764.0
09,Heuchelhof,2019,einwohner_hw,9688.0
09,Heuchelhof,2020,einwohner_hw,9661.0
09,Heuchelhof,2021,einwohner_hw,9608.0
09,Heuchelhof,2022,einwohner_hw,9706.0
09,Heuchelhof,2023,einwohner_hw,9725.0
09,Heuchelhof,2024,einwohner_hw,9702.0
10,Steinbachtal,2011,einwohner_hw,4495.0
10,Steinbachtal,2012,einwohner_hw,4553.0
10,Steinbachtal,2013,einwohner_hw,4589.0
10,Steinbachtal,2014,einwohner_hw,4618.0
10,Steinbachtal,2015,einwohner_hw,4737.0
10,Steinbachtal,2016,einwohner_hw,4674.0
10,Steinbachtal,2017,einwohner_hw,4666.0
10,Steinbachtal,2018,einwohner_hw,4732.0
10,Steinbachtal,2019,einwohner_hw,4722.0
10,Steinbachtal,2020,einwohner_hw,4708.0
10,Steinbachtal,2021,einwohner_hw,4718.0
10,Steinbachtal,2022,einwohner_hw,4744.0
10,Steinbachtal,2023,einwohner_hw,4745.0
10,Steinbachtal,2024,einwohner_hw,4705.0
11,Versbach,2011,einwohner_hw,6830.0
11,Versbach,2012,einwohner_hw,6766.0
11,Versbach,2013,einwohner_hw,6754.0
11,Versbach,2014,einwohner_hw,6756.0
11,Versbach,2015,einwohner_hw,6785.0
11,Versbach,2016,einwohner_hw,6861.0
11,Versbach,2017,einwohner_hw,6888.0
11,Versbach,2018,einwohner_hw,6926.0
11,Versbach,2019,einwohner_hw,6894.0
11,Versbach,2020,einwohner_hw,6927.0
11,Versbach,2021,einwohner_hw,6945.0
11,Versbach,2022,einwohner_hw,6909.0
11,Versbach,2023,einwohner_hw,6888.0
11,Versbach,2024,einwohner_hw,6917.0
12,Lengfeld,2011,einwohner_hw,10457.0
12,Lengfeld,2012,einwohner_hw,10497.0
12,Lengfeld,2013,einwohner_hw,10605.0
12,Lengfeld,2014,einwohner_hw,10569.0
12,Lengfeld,2015,einwohner_hw,10719.0
12,Lengfeld,2016,einwohner_hw,10851.0
12,Lengfeld,2017,einwohner_hw,10921.0
12,Lengfeld,2018,einwohner_hw,10966.0
12,Lengfeld,2019,einwohner_hw,10865.0
12,Lengfeld,2020,einwohner_hw,10824.0
12,Lengfeld,2021,einwohner_hw,10928.0
12,Lengfeld,2022,einwohner_hw,10931.0
12,Lengfeld,2023,einwohner_hw,10812.0
12,Lengfeld,2024,einwohner_hw,10899.0
13,Rottenbauer,2011,einwohner_hw,3876.0
13,Rottenbauer,2012,einwohner_hw,3895.0
13,Rottenbauer,2013,einwohner_hw,3989.0
13,Rottenbauer,2014,einwohner_hw,4064.0
13,Rottenbauer,2015,einwohner_hw,4159.0
13,Rottenbauer,2016,einwohner_hw,4237.0
13,Rottenbauer,2017,einwohner_hw,4288.0
13,Rottenbauer,2018,einwohner_hw,4262.0
13,Rottenbauer,2019,einwohner_hw,4268.0
13,Rottenbauer,2020,einwohner_hw,4208.0
13,Rottenbauer,2021,einwohner_hw,4164.0
13,Rottenbauer,2022,einwohner_hw,4188.0
13,Rottenbauer,2023,einwohner_hw,4156.0
13,Rottenbauer,2024,einwohner_hw,4146.0
01,Altstadt,2011,einwohner_hw_w,10056.0
01,Altstadt,2012,einwohner_hw_w,9909.0
01,Altstadt,2013,einwohner_hw_w,9871.0
01,Altstadt,2014,einwohner_hw_w,9769.0
01,Altstadt,2015,einwohner_hw_w,9786.0
01,Altstadt,2016,einwohner_hw_w,9978.0
01,Altstadt,2017,einwohner_hw_w,10044.0
01,Altstadt,2018,einwohner_hw_w,10197.0
01,Altstadt,2019,einwohner_hw_w,10151.0
01,Altstadt,2020,einwohner_hw_w,10042.0
01,Altstadt,2021,einwohner_hw_w,9988.0
01,Altstadt,2022,einwohner_hw_w,10098.0
01,Altstadt,2023,einwohner_hw_w,9891.0
01,Altstadt,2024,einwohner_hw_w,10045.0
02,Zellerau,2011,einwohner_hw_w,6115.0
02,Zellerau,2012,einwohner_hw_w,6152.0
02,Zellerau,2013,einwohner_hw_w,6166.0
02,Zellerau,2014,einwohner_hw_w,6124.0
02,Zellerau,2015,einwohner_hw_w,6019.0
02,Zellerau,2016,einwohner_hw_w,6152.0
02,Zellerau,2017,einwohner_hw_w,6128.0
02,Zellerau,2018,einwohner_hw_w,6127.0
02,Zellerau,2019,einwohner_hw_w,6174.0
02,Zellerau,2020,einwohner_hw_w,6105.0
02,Zellerau,2021,einwohner_hw_w,6112.0
02,Zellerau,2022,einwohner_hw_w,6134.0
02,Zellerau,2023,einwohner_hw_w,6163.0
02,Zellerau,2024,einwohner_hw_w,6244.0
03,Dürrbachtal,2011,einwohner_hw_w,3034.0
03,Dürrbachtal,2012,einwohner_hw_w,2996.0
03,Dürrbachtal,2013,einwohner_hw_w,2981.0
03,Dürrbachtal,2014,einwohner_hw_w,2959.0
03,Dürrbachtal,2015,einwohner_hw_w,3020.0
03,Dürrbachtal,2016,einwohner_hw_w,3034.0
03,Dürrbachtal,2017,einwohner_hw_w,3034.0
03,Dürrbachtal,2018,einwohner_hw_w,2980.0
03,Dürrbachtal,2019,einwohner_hw_w,3023.0
03,Dürrbachtal,2020,einwohner_hw_w,2997.0
03,Dürrbachtal,2021,einwohner_hw_w,3014.0
03,Dürrbachtal,2022,einwohner_hw_w,3012.0
03,Dürrbachtal,2023,einwohner_hw_w,2952.0
03,Dürrbachtal,2024,einwohner_hw_w,2973.0
04,Grombühl,2011,einwohner_hw_w,4703.0
04,Grombühl,2012,einwohner_hw_w,4691.0
04,Grombühl,2013,einwohner_hw_w,4622.0
04,Grombühl,2014,einwohner_hw_w,4629.0
04,Grombühl,2015,einwohner_hw_w,4570.0
04,Grombühl,2016,einwohner_hw_w,4458.0
04,Grombühl,2017,einwohner_hw_w,4407.0
04,Grombühl,2018,einwohner_hw_w,4374.0
04,Grombühl,2019,einwohner_hw_w,4416.0
04,Grombühl,2020,einwohner_hw_w,4332.0
04,Grombühl,2021,einwohner_hw_w,4420.0
04,Grombühl,2022,einwohner_hw_w,4508.0
04,Grombühl,2023,einwohner_hw_w,4482.0
04,Grombühl,2024,einwohner_hw_w,4566.0
05,Lindleinsmühle,2011,einwohner_hw_w,2692.0
05,Lindleinsmühle,2012,einwohner_hw_w,2648.0
05,Lindleinsmühle,2013,einwohner_hw_w,2637.0
05,Lindleinsmühle,2014,einwohner_hw_w,2640.0
05,Lindleinsmühle,2015,einwohner_hw_w,2670.0
05,Lindleinsmühle,2016,einwohner_hw_w,2688.0
05,Lindleinsmühle,2017,einwohner_hw_w,2687.0
05,Lindleinsmühle,2018,einwohner_hw_w,2698.0
05,Lindleinsmühle,2019,einwohner_hw_w,2734.0
05,Lindleinsmühle,2020,einwohner_hw_w,2713.0
05,Lindleinsmühle,2021,einwohner_hw_w,2660.0
05,Lindleinsmühle,2022,einwohner_hw_w,2695.0
05,Lindleinsmühle,2023,einwohner_hw_w,2719.0
05,Lindleinsmühle,2024,einwohner_hw_w,2734.0
06,Frauenland,2011,einwohner_hw_w,9435.0
06,Frauenland,2012,einwohner_hw_w,9443.0
06,Frauenland,2013,einwohner_hw_w,9470.0
06,Frauenland,2014,einwohner_hw_w,9472.0
06,Frauenland,2015,einwohner_hw_w,9538.0
06,Frauenland,2016,einwohner_hw_w,9545.0
06,Frauenland,2017,einwohner_hw_w,9632.0
06,Frauenland,2018,einwohner_hw_w,10071.0
06,Frauenland,2019,einwohner_hw_w,10328.0
06,Frauenland,2020,einwohner_hw_w,10248.0
06,Frauenland,2021,einwohner_hw_w,10243.0
06,Frauenland,2022,einwohner_hw_w,10327.0
06,Frauenland,2023,einwohner_hw_w,10564.0
06,Frauenland,2024,einwohner_hw_w,10899.0
07,Sanderau,2011,einwohner_hw_w,7849.0
07,Sanderau,2012,einwohner_hw_w,7835.0
07,Sanderau,2013,einwohner_hw_w,7747.0
07,Sanderau,2014,einwohner_hw_w,7620.0
07,Sanderau,2015,einwohner_hw_w,7631.0
07,Sanderau,2016,einwohner_hw_w,7662.0
07,Sanderau,2017,einwohner_hw_w,7618.0
07,Sanderau,2018,einwohner_hw_w,7547.0
07,Sanderau,2019,einwohner_hw_w,7500.0
07,Sanderau,2020,einwohner_hw_w,7409.0
07,Sanderau,2021,einwohner_hw_w,7417.0
07,Sanderau,2022,einwohner_hw_w,7387.0
07,Sanderau,2023,einwohner_hw_w,7402.0
07,Sanderau,2024,einwohner_hw_w,7391.0
08,Heidingsfeld,2011,einwohner_hw_w,5490.0
08,Heidingsfeld,2012,einwohner_hw_w,5474.0
08,Heidingsfeld,2013,einwohner_hw_w,5474.0
08,Heidingsfeld,2014,einwohner_hw_w,5418.0
08,Heidingsfeld,2015,einwohner_hw_w,5382.0
08,Heidingsfeld,2016,einwohner_hw_w,5427.0
08,Heidingsfeld,2017,einwohner_hw_w,5453.0
08,Heidingsfeld,2018,einwohner_hw_w,5424.0
08,Heidingsfeld,2019,einwohner_hw_w,5360.0
08,Heidingsfeld,2020,einwohner_hw_w,5240.0
08,Heidingsfeld,2021,einwohner_hw_w,5229.0
08,Heidingsfeld,2022,einwohner_hw_w,5393.0
08,Heidingsfeld,2023,einwohner_hw_w,5394.0
08,Heidingsfeld,2024,einwohner_hw_w,5406.0
09,Heuchelhof,2011,einwohner_hw_w,5152.0
09,Heuchelhof,2012,einwohner_hw_w,5211.0
09,Heuchelhof,2013,einwohner_hw_w,5161.0
09,Heuchelhof,2014,einwohner_hw_w,5127.0
09,Heuchelhof,2015,einwohner_hw_w,5138.0
09,Heuchelhof,2016,einwohner_hw_w,5089.0
09,Heuchelhof,2017,einwohner_hw_w,5054.0
09,Heuchelhof,2018,einwohner_hw_w,5005.0
09,Heuchelhof,2019,einwohner_hw_w,4996.0
09,Heuchelhof,2020,einwohner_hw_w,4995.0
09,Heuchelhof,2021,einwohner_hw_w,4968.0
09,Heuchelhof,2022,einwohner_hw_w,5033.0
09,Heuchelhof,2023,einwohner_hw_w,5047.0
09,Heuchelhof,2024,einwohner_hw_w,5030.0
10,Steinbachtal,2011,einwohner_hw_w,2347.0
10,Steinbachtal,2012,einwohner_hw_w,2380.0
10,Steinbachtal,2013,einwohner_hw_w,2369.0
10,Steinbachtal,2014,einwohner_hw_w,2384.0
10,Steinbachtal,2015,einwohner_hw_w,2441.0
10,Steinbachtal,2016,einwohner_hw_w,2397.0
10,Steinbachtal,2017,einwohner_hw_w,2377.0
10,Steinbachtal,2018,einwohner_hw_w,2429.0
10,Steinbachtal,2019,einwohner_hw_w,2423.0
10,Steinbachtal,2020,einwohner_hw_w,2441.0
10,Steinbachtal,2021,einwohner_hw_w,2449.0
10,Steinbachtal,2022,einwohner_hw_w,2476.0
10,Steinbachtal,2023,einwohner_hw_w,2460.0
10,Steinbachtal,2024,einwohner_hw_w,2406.0
11,Versbach,2011,einwohner_hw_w,3523.0
11,Versbach,2012,einwohner_hw_w,3522.0
11,Versbach,2013,einwohner_hw_w,3506.0
11,Versbach,2014,einwohner_hw_w,3514.0
11,Versbach,2015,einwohner_hw_w,3510.0
11,Versbach,2016,einwohner_hw_w,3539.0
11,Versbach,2017,einwohner_hw_w,3568.0
11,Versbach,2018,einwohner_hw_w,3579.0
11,Versbach,2019,einwohner_hw_w,3553.0
11,Versbach,2020,einwohner_hw_w,3569.0
11,Versbach,2021,einwohner_hw_w,3581.0
11,Versbach,2022,einwohner_hw_w,3558.0
11,Versbach,2023,einwohner_hw_w,3553.0
11,Versbach,2024,einwohner_hw_w,3588.0
12,Lengfeld,2011,einwohner_hw_w,5247.0
12,Lengfeld,2012,einwohner_hw_w,5259.0
12,Lengfeld,2013,einwohner_hw_w,5320.0
12,Lengfeld,2014,einwohner_hw_w,5319.0
12,Lengfeld,2015,einwohner_hw_w,5365.0
12,Lengfeld,2016,einwohner_hw_w,5421.0
12,Lengfeld,2017,einwohner_hw_w,5444.0
12,Lengfeld,2018,einwohner_hw_w,5456.0
12,Lengfeld,2019,einwohner_hw_w,5414.0
12,Lengfeld,2020,einwohner_hw_w,5393.0
12,Lengfeld,2021,einwohner_hw_w,5399.0
12,Lengfeld,2022,einwohner_hw_w,5394.0
12,Lengfeld,2023,einwohner_hw_w,5322.0
12,Lengfeld,2024,einwohner_hw_w,5341.0
13,Rottenbauer,2011,einwohner_hw_w,1969.0
13,Rottenbauer,2012,einwohner_hw_w,1976.0
13,Rottenbauer,2013,einwohner_hw_w,2021.0
13,Rottenbauer,2014,einwohner_hw_w,2051.0
13,Rottenbauer,2015,einwohner_hw_w,2085.0
13,Rottenbauer,2016,einwohner_hw_w,2126.0
13,Rottenbauer,2017,einwohner_hw_w,2162.0
13,Rottenbauer,2018,einwohner_hw_w,2157.0
13,Rottenbauer,2019,einwohner_hw_w,2154.0
13,Rottenbauer,2020,einwohner_hw_w,2137.0
13,Rottenbauer,2021,einwohner_hw_w,2133.0
13,Rottenbauer,2022,einwohner_hw_w,2150.0
13,Rottenbauer,2023,einwohner_hw_w,2114.0
13,Rottenbauer,2024,einwohner_hw_w,2116.0
01,Altstadt,2011,wohnberechtigte,20693.0
01,Altstadt,2012,wohnberechtigte,20851.0
01,Altstadt,2013,wohnberechtigte,21001.0
01,Altstadt,2014,wohnberechtigte,21031.0
01,Altstadt,2015,wohnberechtigte,21473.0
01,Altstadt,2016,wohnberechtigte,22096.0
01,Altstadt,2017,wohnberechtigte,22456.0
01,Altstadt,2018,wohnberechtigte,22955.0
01,Altstadt,2019,wohnberechtigte,22928.0
01,Altstadt,2020,wohnberechtigte,22590.0
01,Altstadt,2021,wohnberechtigte,22588.0
01,Altstadt,2022,wohnberechtigte,22603.0
01,Altstadt,2023,wohnberechtigte,22407.0
01,Altstadt,2024,wohnberechtigte,22759.0
02,Zellerau,2011,wohnberechtigte,12257.0
02,Zellerau,2012,wohnberechtigte,12339.0
02,Zellerau,2013,wohnberechtigte,12456.0
02,Zellerau,2014,wohnberechtigte,12422.0
02,Zellerau,2015,wohnberechtigte,12443.0
02,Zellerau,2016,wohnberechtigte,12788.0
02,Zellerau,2017,wohnberechtigte,12788.0
02,Zellerau,2018,wohnberechtigte,12890.0
02,Zellerau,2019,wohnberechtigte,13027.0
02,Zellerau,2020,wohnberechtigte,12886.0
02,Zellerau,2021,wohnberechtigte,12862.0
02,Zellerau,2022,wohnberechtigte,12913.0
02,Zellerau,2023,wohnberechtigte,13015.0
02,Zellerau,2024,wohnberechtigte,13183.0
03,Dürrbachtal,2011,wohnberechtigte,6392.0
03,Dürrbachtal,2012,wohnberechtigte,6364.0
03,Dürrbachtal,2013,wohnberechtigte,6372.0
03,Dürrbachtal,2014,wohnberechtigte,6324.0
03,Dürrbachtal,2015,wohnberechtigte,6566.0
03,Dürrbachtal,2016,wohnberechtigte,6592.0
03,Dürrbachtal,2017,wohnberechtigte,6489.0
03,Dürrbachtal,2018,wohnberechtigte,6427.0
03,Dürrbachtal,2019,wohnberechtigte,6468.0
03,Dürrbachtal,2020,wohnberechtigte,6367.0
03,Dürrbachtal,2021,wohnberechtigte,6371.0
03,Dürrbachtal,2022,wohnberechtigte,6344.0
03,Dürrbachtal,2023,wohnberechtigte,6338.0
03,Dürrbachtal,2024,wohnberechtigte,6379.0
04,Grombühl,2011,wohnberechtigte,10041.0
04,Grombühl,2012,wohnberechtigte,10139.0
04,Grombühl,2013,wohnberechtigte,10119.0
04,Grombühl,2014,wohnberechtigte,10236.0
04,Grombühl,2015,wohnberechtigte,10330.0
04,Grombühl,2016,wohnberechtigte,10217.0
04,Grombühl,2017,wohnberechtigte,10136.0
04,Grombühl,2018,wohnberechtigte,10197.0
04,Grombühl,2019,wohnberechtigte,10257.0
04,Grombühl,2020,wohnberechtigte,10103.0
04,Grombühl,2021,wohnberechtigte,10217.0
04,Grombühl,2022,wohnberechtigte,10421.0
04,Grombühl,2023,wohnberechtigte,10350.0
04,Grombühl,2024,wohnberechtigte,10521.0
05,Lindleinsmühle,2011,wohnberechtigte,5171.0
05,Lindleinsmühle,2012,wohnberechtigte,5131.0
05,Lindleinsmühle,2013,wohnberechtigte,5132.0
05,Lindleinsmühle,2014,wohnberechtigte,5116.0
05,Lindleinsmühle,2015,wohnberechtigte,5167.0
05,Lindleinsmühle,2016,wohnberechtigte,5187.0
05,Lindleinsmühle,2017,wohnberechtigte,5163.0
05,Lindleinsmühle,2018,wohnberechtigte,5187.0
05,Lindleinsmühle,2019,wohnberechtigte,5305.0
05,Lindleinsmühle,2020,wohnberechtigte,5256.0
05,Lindleinsmühle,2021,wohnberechtigte,5166.0
05,Lindleinsmühle,2022,wohnberechtigte,5211.0
05,Lindleinsmühle,2023,wohnberechtigte,5262.0
05,Lindleinsmühle,2024,wohnberechtigte,5339.0
06,Frauenland,2011,wohnberechtigte,19937.0
06,Frauenland,2012,wohnberechtigte,20227.0
06,Frauenland,2013,wohnberechtigte,20315.0
06,Frauenland,2014,wohnberechtigte,20414.0
06,Frauenland,2015,wohnberechtigte,20778.0
06,Frauenland,2016,wohnberechtigte,21198.0
06,Frauenland,2017,wohnberechtigte,21410.0
06,Frauenland,2018,wohnberechtigte,22464.0
06,Frauenland,2019,wohnberechtigte,22896.0
06,Frauenland,2020,wohnberechtigte,22823.0
06,Frauenland,2021,wohnberechtigte,22688.0
06,Frauenland,2022,wohnberechtigte,22678.0
06,Frauenland,2023,wohnberechtigte,23363.0
06,Frauenland,2024,wohnberechtigte,24214.0
07,Sanderau,2011,wohnberechtigte,15183.0
07,Sanderau,2012,wohnberechtigte,15358.0
07,Sanderau,2013,wohnberechtigte,15399.0
07,Sanderau,2014,wohnberechtigte,15309.0
07,Sanderau,2015,wohnberechtigte,15511.0
07,Sanderau,2016,wohnberechtigte,15718.0
07,Sanderau,2017,wohnberechtigte,15666.0
07,Sanderau,2018,wohnberechtigte,15785.0
07,Sanderau,2019,wohnberechtigte,15802.0
07,Sanderau,2020,wohnberechtigte,15570.0
07,Sanderau,2021,wohnberechtigte,15534.0
07,Sanderau,2022,wohnberechtigte,15514.0
07,Sanderau,2023,wohnberechtigte,15503.0
07,Sanderau,2024,wohnberechtigte,15579.0
08,Heidingsfeld,2011,wohnberechtigte,10931.0
08,Heidingsfeld,2012,wohnberechtigte,10929.0
08,Heidingsfeld,2013,wohnberechtigte,10947.0
08,Heidingsfeld,2014,wohnberechtigte,10924.0
08,Heidingsfeld,2015,wohnberechtigte,10844.0
08,Heidingsfeld,2016,wohnberechtigte,11066.0
08,Heidingsfeld,2017,wohnberechtigte,11079.0
08,Heidingsfeld,2018,wohnberechtigte,11018.0
08,Heidingsfeld,2019,wohnberechtigte,10984.0
08,Heidingsfeld,2020,wohnberechtigte,10723.0
08,Heidingsfeld,2021,wohnberechtigte,10644.0
08,Heidingsfeld,2022,wohnberechtigte,10872.0
08,Heidingsfeld,2023,wohnberechtigte,10921.0
08,Heidingsfeld,2024,wohnberechtigte,11065.0
09,Heuchelhof,2011,wohnberechtigte,10256.0
09,Heuchelhof,2012,wohnberechtigte,10336.0
09,Heuchelhof,2013,wohnberechtigte,10296.0
09,Heuchelhof,2014,wohnberechtigte,10250.0
09,Heuchelhof,2015,wohnberechtigte,10265.0
09,Heuchelhof,2016,wohnberechtigte,10255.0
09,Heuchelhof,2017,wohnberechtigte,10187.0
09,Heuchelhof,2018,wohnberechtigte,10150.0
09,Heuchelhof,2019,wohnberechtigte,10073.0
09,Heuchelhof,2020,wohnberechtigte,10017.0
09,Heuchelhof,2021,wohnberechtigte,9927.0
09,Heuchelhof,2022,wohnberechtigte,10039.0
09,Heuchelhof,2023,wohnberechtigte,10047.0
09,Heuchelhof,2024,wohnberechtigte,10045.0
10,Steinbachtal,2011,wohnberechtigte,5004.0
10,Steinbachtal,2012,wohnberechtigte,5082.0
10,Steinbachtal,2013,wohnberechtigte,5129.0
10,Steinbachtal,2014,wohnberechtigte,5150.0
10,Steinbachtal,2015,wohnberechtigte,5278.0
10,Steinbachtal,2016,wohnberechtigte,5223.0
10,Steinbachtal,2017,wohnberechtigte,5199.0
10,Steinbachtal,2018,wohnberechtigte,5258.0
10,Steinbachtal,2019,wohnberechtigte,5219.0
10,Steinbachtal,2020,wohnberechtigte,5214.0
10,Steinbachtal,2021,wohnberechtigte,5168.0
10,Steinbachtal,2022,wohnberechtigte,5179.0
10,Steinbachtal,2023,wohnberechtigte,5146.0
10,Steinbachtal,2024,wohnberechtigte,5148.0
11,Versbach,2011,wohnberechtigte,7201.0
11,Versbach,2012,wohnberechtigte,7169.0
11,Versbach,2013,wohnberechtigte,7144.0
11,Versbach,2014,wohnberechtigte,7141.0
11,Versbach,2015,wohnberechtigte,7188.0
11,Versbach,2016,wohnberechtigte,7243.0
11,Versbach,2017,wohnberechtigte,7236.0
11,Versbach,2018,wohnberechtigte,7289.0
11,Versbach,2019,wohnberechtigte,7231.0
11,Versbach,2020,wohnberechtigte,7235.0
11,Versbach,2021,wohnberechtigte,7257.0
11,Versbach,2022,wohnberechtigte,7230.0
11,Versbach,2023,wohnberechtigte,7181.0
11,Versbach,2024,wohnberechtigte,7214.0
12,Lengfeld,2011,wohnberechtigte,11078.0
12,Lengfeld,2012,wohnberechtigte,11169.0
12,Lengfeld,2013,wohnberechtigte,11268.0
12,Lengfeld,2014,wohnberechtigte,11208.0
12,Lengfeld,2015,wohnberechtigte,11398.0
12,Lengfeld,2016,wohnberechtigte,11545.0
12,Lengfeld,2017,wohnberechtigte,11592.0
12,Lengfeld,2018,wohnberechtigte,11690.0
12,Lengfeld,2019,wohnberechtigte,11524.0
12,Lengfeld,2020,wohnberechtigte,11436.0
12,Lengfeld,2021,wohnberechtigte,11474.0
12,Lengfeld,2022,wohnberechtigte,11455.0
12,Lengfeld,2023,wohnberechtigte,11320.0
12,Lengfeld,2024,wohnberechtigte,11456.0
13,Rottenbauer,2011,wohnberechtigte,4026.0
